Date/Time,volts,amps,watts,volts.1,none,celsius,kilowatt-hours,watts.1,hertz,kilowatt-hours.1,watts.2,volts.2,volts.3,volts.4,volts.5,date/time,new_date/time
2025-01-19 06:45,,,,,,,,,,,,,,,,2025-01-19 06:45:00,19/01/2025 06:45 AM
2025-01-19 06:50,,,,,,,,,,,,,,,,2025-01-19 06:50:00,19/01/2025 06:50 AM
2025-01-19 06:55,,,,,,,,,,,,,,,,2025-01-19 06:55:00,19/01/2025 06:55 AM
2025-01-19 07:00,402.076731363932,0.033946484327,319.281002044678,487.682454427083,0.0,30.178788503011,0.0,0.0,50.092555999756,0.0,0.0,402.076731363932,399.779663085938,402.939636230469,403.510894775391,2025-01-19 07:00:00,19/01/2025 07:00 AM
2025-01-19 07:05,402.508636474609,0.463747680187,217.945526123047,505.027974446615,0.0,30.84481493632,0.0,3.813619613647,50.010665893555,0.0,3.813619613647,402.508636474609,401.137145996094,404.648223876953,401.740539550781,2025-01-19 07:05:00,19/01/2025 07:05 AM
2025-01-19 07:10,402.768859863281,0.493633210659,715.099304199219,410.957061767578,0.0,31.831409454346,0.008000000002,147.401092529297,49.971057891846,0.008000000002,147.401092529297,402.768859863281,401.383056640625,404.941436767578,401.982086181641,2025-01-19 07:10:00,19/01/2025 07:10 AM
2025-01-19 07:15,399.406545003255,0.647613525391,424.692192077637,340.884847005208,0.0,32.635645548503,0.008000000002,245.33317565918,50.044372558594,0.008000000002,245.33317565918,399.406545003255,397.358459472656,400.293212890625,400.567962646484,2025-01-19 07:15:00,19/01/2025 07:15 AM
2025-01-19 07:20,399.4375,0.719237923622,697.401702880859,340.348927815755,0.0,33.357404073079,0.032000000007,378.979034423828,50.001747131348,0.032000000007,378.979034423828,399.4375,397.728118896484,400.986724853516,399.59765625,2025-01-19 07:20:00,19/01/2025 07:20 AM
2025-01-19 07:25,399.126291910807,1.169378399849,1051.90869140625,371.913055419922,0.0,34.014736175537,0.039999999979,726.607299804688,49.989261627197,0.039999999979,726.607299804688,399.126291910807,397.620513916016,400.650085449219,399.108276367188,2025-01-19 07:25:00,19/01/2025 07:25 AM
2025-01-19 07:30,400.247629801432,1.531862139702,1572.74026489258,347.068532307943,0.0,34.630811055501,0.072000000015,976.35107421875,50.065437316895,0.072000000015,976.35107421875,400.247629801432,398.406280517578,401.797912597656,400.538696289062,2025-01-19 07:30:00,19/01/2025 07:30 AM
2025-01-19 07:35,397.68467203776,2.983150243759,2224.85089111328,560.944844563802,0.0,35.167503356934,0.119999999995,2022.9150390625,49.939350128174,0.119999999995,2022.9150390625,397.68467203776,396.11083984375,398.495788574219,398.447387695312,2025-01-19 07:35:00,19/01/2025 07:35 AM
2025-01-19 07:40,397.393890380859,4.050258159637,2938.72875976563,573.091451009114,0.0,35.969534556071,0.19200000001,2741.63012695313,49.964637756348,0.19200000001,2741.63012695313,397.393890380859,395.794250488281,398.065399169922,398.322021484375,2025-01-19 07:40:00,19/01/2025 07:40 AM
2025-01-19 07:45,397.039265950521,5.024975776672,3660.310546875,574.046427408854,0.0,36.0477587382,0.255999999994,3435.91552734375,50.033325195312,0.255999999994,3435.91552734375,397.039265950521,396.053375244141,396.722381591797,398.342041015625,2025-01-19 07:45:00,19/01/2025 07:45 AM
2025-01-19 07:50,403.132568359375,5.971170425415,4408.24157714844,587.006144205729,0.0,35.667873382568,0.312000000005,4154.07373046875,49.992778778076,0.312000000005,4154.07373046875,403.132568359375,401.981231689453,404.131408691406,403.285064697266,2025-01-19 07:50:00,19/01/2025 07:50 AM
2025-01-19 07:55,403.308583577474,6.120607852936,4514.39733886719,593.927673339844,0.0,35.539513905843,0.351999999984,4256.4287109375,50.020301818848,0.351999999984,4256.4287109375,403.308583577474,401.945983886719,403.882598876953,404.09716796875,2025-01-19 07:55:00,19/01/2025 07:55 AM
2025-01-19 08:00,408.71088663737,8.030562400818,5869.6142578125,603.005533854167,0.0,35.810249328613,0.432000000001,5667.26171875,50.055511474609,0.432000000001,5667.26171875,408.71088663737,408.532501220703,409.768096923828,407.832061767578,2025-01-19 08:00:00,19/01/2025 08:00 AM
2025-01-19 08:05,407.676523844401,8.668427467346,6729.25463867188,582.835103352864,0.0,36.138514200846,0.464000000007,6108.57763671875,50.00333404541,0.464000000007,6108.57763671875,407.676523844401,407.229095458984,408.822784423828,406.977691650391,2025-01-19 08:05:00,19/01/2025 08:05 AM
2025-01-19 08:10,407.660502115885,11.17035484314,8626.03271484375,580.55576578776,0.0,36.672821044922,0.600000000006,7872.685546875,49.99568939209,0.600000000006,7872.685546875,407.660502115885,406.574493408203,408.494415283203,407.91259765625,2025-01-19 08:10:00,19/01/2025 08:10 AM
2025-01-19 08:15,406.881042480469,12.557225227356,9320.60791015625,574.592173258464,0.0,37.270469665527,0.687999999995,8830.1923828125,49.940860748291,0.687999999995,8830.1923828125,406.881042480469,405.932983398438,407.461791992188,407.248352050781,2025-01-19 08:15:00,19/01/2025 08:15 AM
2025-01-19 08:20,406.355723063151,13.910717010498,10088.7885742188,575.83164469401,0.0,37.941416422526,0.775999999983,9782.330078125,50.003707885742,0.775999999983,9782.330078125,406.355723063151,405.4765625,406.508392333984,407.082214355469,2025-01-19 08:20:00,19/01/2025 08:20 AM
2025-01-19 08:25,405.42295328776,15.526508331299,11303.451171875,574.079569498698,0.0,38.652416229248,0.856,10894.2841796875,49.963348388672,0.856,10894.2841796875,405.42295328776,404.164276123047,406.253570556641,405.851013183594,2025-01-19 08:25:00,19/01/2025 08:25 AM
2025-01-19 08:30,404.567586263021,17.492162704468,12363.1079101563,566.150675455729,0.0,39.447279612223,0.968000000023,12247.0341796875,49.981449127197,0.968000000023,12247.0341796875,404.567586263021,403.724365234375,405.005340576172,404.973052978516,2025-01-19 08:30:00,19/01/2025 08:30 AM
2025-01-19 08:35,406.680725097656,19.156776428223,13722.6516113281,563.272104899088,0.0,40.337978363037,1.063999999984,13477.5166015625,49.885433197021,1.063999999984,13477.5166015625,406.680725097656,405.177551269531,407.033843994141,407.830780029297,2025-01-19 08:35:00,19/01/2025 08:35 AM
2025-01-19 08:40,408.821014404297,20.708982467651,15059.8291015625,560.632283528646,0.0,41.242361704508,1.168000000005,14642.6201171875,49.94401550293,1.168000000005,14642.6201171875,408.821014404297,407.534393310547,409.650573730469,409.278076171875,2025-01-19 08:40:00,19/01/2025 08:40 AM
2025-01-19 08:45,410.124237060547,22.007419586182,15742.4775390625,562.982198079427,0.0,41.990038553874,1.263999999996,15608.27734375,50.032020568848,1.263999999996,15608.27734375,410.124237060547,409.028594970703,412.15283203125,409.191284179688,2025-01-19 08:45:00,19/01/2025 08:45 AM
2025-01-19 08:50,409.11220296224,23.351398468018,17067.798828125,561.452514648438,0.0,43.157530466715,1.33600000001,16522.53515625,50.008934020996,1.33600000001,16522.53515625,409.11220296224,408.111663818359,409.888336181641,409.336608886719,2025-01-19 08:50:00,19/01/2025 08:50 AM
2025-01-19 08:55,411.662729899088,24.869771957397,17990.8432617188,545.353383382161,0.0,44.227929433187,1.432000000001,17659.99609375,50.053558349609,1.432000000001,17659.99609375,411.662729899088,411.192138671875,411.86767578125,411.928375244141,2025-01-19 08:55:00,19/01/2025 08:55 AM
2025-01-19 09:00,409.410715738932,26.424257278442,19420.8540039063,546.739888509114,0.0,45.12543741862,1.503999999986,18696.154296875,49.993137359619,1.503999999986,18696.154296875,409.410715738932,406.835845947266,411.79541015625,409.600891113281,2025-01-19 09:00:00,19/01/2025 09:00 AM
2025-01-19 09:05,401.553782145182,28.649200439453,20696.7563476563,538.113423665364,0.0,46.136896769206,1.608000000007,19908.572265625,49.928833007812,1.608000000007,19908.572265625,401.553782145182,400.048278808594,401.640075683594,402.972991943359,2025-01-19 09:05:00,19/01/2025 09:05 AM
2025-01-19 09:10,405.224436442057,24.319267272949,17805.9008789063,535.064778645833,0.0,46.31577428182,1.584000000003,17039.482421875,49.974430084229,1.584000000003,17039.482421875,405.224436442057,403.966491699219,406.434600830078,405.272216796875,2025-01-19 09:10:00,19/01/2025 09:10 AM
2025-01-19 09:15,404.684844970703,30.0901222229,21884.419921875,538.454752604167,0.0,47.170937856038,1.608000000007,21066.564453125,49.962169647217,1.608000000007,21066.564453125,404.684844970703,403.446533203125,405.730407714844,404.877593994141,2025-01-19 09:15:00,19/01/2025 09:15 AM
2025-01-19 09:20,404.220926920573,31.907426834106,23099.0126953125,539.494018554688,0.0,48.330580393473,1.815999999992,22300.396484375,49.96265411377,1.815999999992,22300.396484375,404.220926920573,402.197570800781,405.527465820312,404.937744140625,2025-01-19 09:20:00,19/01/2025 09:20 AM
2025-01-19 09:25,412.739929199219,32.635864257812,24124.6826171875,544.490254720052,0.0,49.352272033691,1.896000000008,23284.771484375,50.004375457764,1.896000000008,23284.771484375,412.739929199219,410.587738037109,414.461883544922,413.170166015625,2025-01-19 09:25:00,19/01/2025 09:25 AM
2025-01-19 09:30,419.441609700521,34.095359802246,25585.6147460938,555.629130045573,0.0,48.037152608236,0.880000000005,24705.5078125,49.987197875977,0.880000000005,24705.5078125,419.441609700521,415.540710449219,420.941070556641,421.843048095703,2025-01-19 09:30:00,19/01/2025 09:30 AM
2025-01-19 09:35,402.023030598958,36.631462097168,26149.1611328125,555.688985188802,0.0,47.716335296631,1.103999999992,25449.251953125,49.975788116455,1.103999999992,25449.251953125,402.023030598958,400.496795654297,403.90673828125,401.665557861328,2025-01-19 09:35:00,19/01/2025 09:35 AM
2025-01-19 09:40,409.161407470703,36.868640899658,26767.046875,556.816223144531,0.0,50.340960184733,2.152000000002,26042.896484375,49.93270111084,2.152000000002,26042.896484375,409.161407470703,407.382354736328,410.201782226562,409.900085449219,2025-01-19 09:40:00,19/01/2025 09:40 AM
2025-01-19 09:45,408.397084554036,38.464797973633,27951.0498046875,553.810587565104,0.0,52.156892140706,2.223999999987,27167.392578125,49.996650695801,2.223999999987,27167.392578125,408.397084554036,406.245697021484,408.728546142578,410.217010498047,2025-01-19 09:45:00,19/01/2025 09:45 AM
2025-01-19 09:50,404.52528889974,39.893352508545,28656.521484375,557.375528971354,0.0,53.520099639893,2.208000000013,27938.998046875,49.962295532227,2.208000000013,27938.998046875,404.52528889974,402.83251953125,404.694763183594,406.048583984375,2025-01-19 09:50:00,19/01/2025 09:50 AM
2025-01-19 09:55,412.611480712891,39.766220092773,29272.8759765625,548.844401041667,0.0,54.519622802734,2.359999999986,28380.56640625,50.050132751465,2.359999999986,28380.56640625,412.611480712891,411.036560058594,414.209625244141,412.588256835938,2025-01-19 09:55:00,19/01/2025 09:55 AM
2025-01-19 10:00,411.654825846354,41.302597045898,30204.314453125,553.504028320312,0.0,55.364364624023,2.407999999996,29376.13671875,50.04662322998,2.407999999996,29376.13671875,411.654825846354,410.164703369141,412.957946777344,411.841827392578,2025-01-19 10:00:00,19/01/2025 10:00 AM
2025-01-19 10:05,426.171752929688,40.294868469238,30705.3798828125,555.272440592448,0.0,55.848907470703,2.440000000002,29662.0703125,49.955192565918,2.440000000002,29662.0703125,426.171752929688,424.666870117188,427.852416992188,425.995971679688,2025-01-19 10:05:00,19/01/2025 10:05 AM
2025-01-19 10:10,418.103698730469,42.347511291504,31390.3671875,561.360087076823,0.0,56.591100056966,2.504000000015,30592.625,49.952972412109,2.504000000015,30592.625,418.103698730469,416.695678710938,419.555267333984,418.060150146484,2025-01-19 10:10:00,19/01/2025 10:10 AM
