Date/Time,avg_3phase_voltage,avg_current,average_dc_power,average_dc_voltage,none,average_device_temperature,kilowatt-hours,watts,hertz,kilowatt-hours,watts,volts,volts,volts,volts
2025-01-17 13:55,78.68775177002,56892.873046875,411.64604695638,582.446304321289,0,59.726978302002,4,55762.515625,50.034645080566,4,55762.515625,411.64604695638,410.828063964844,411.089447021484,413.020629882812
2025-01-17 14:00,78.265327453613,56599.306640625,411.720713297526,580.470423380534,0,59.772584279378,4.992000000027,55474.33984375,50.060115814209,4.992000000027,55474.33984375,411.720713297526,410.450714111328,411.355194091797,413.356231689453
2025-01-17 14:05,79.080001831055,57481.2016601563,413.598795572917,581.922225952148,0,59.656845092773,4.991999999969,56354.515625,50.112586975098,4.991999999969,56354.515625,413.598795572917,412.688415527344,412.665435791016,415.442535400391
2025-01-17 14:10,75.645446777344,54434.5810546875,409.619466145833,582.907775878906,0,59.442274729411,4.032000000007,53370.09765625,50.102355957031,4.032000000007,53370.09765625,409.619466145833,408.392333984375,408.951232910156,411.514831542969
2025-01-17 14:15,78.76545715332,56591.5576171875,408.588887532552,586.515716552734,0,59.47771581014,4.991999999969,55414.66015625,50.079013824463,4.991999999969,55414.66015625,408.588887532552,407.316528320312,408.137054443359,410.313079833984
2025-01-17 14:20,79.525390625,57296.1357421875,410.038208007812,581.144302368164,0,59.674550374349,4.992000000027,56135.74609375,50.069854736328,4.992000000027,56135.74609375,410.038208007812,409.101318359375,409.561676025391,411.451629638672
2025-01-17 14:25,78.09497833252,56326.0942382813,410.632476806641,580.070485432943,0,59.624089558919,4,55212.20703125,50.055145263672,4,55212.20703125,410.632476806641,409.410949707031,410.092987060547,412.393493652344
2025-01-17 14:30,74.204742431641,53457.6362304688,410.299031575521,576.738306681315,0,59.294916788737,4.992000000027,52427.046875,50.099094390869,4.992000000027,52427.046875,410.299031575521,409.307861328125,409.907379150391,411.681854248047
2025-01-17 14:35,73.795715332031,52932.330078125,408.539184570312,575.593933105469,0,58.901142120361,4,51878.08984375,50.090454101562,4,51878.08984375,408.539184570312,408.074584960938,407.825042724609,409.717926025391
2025-01-17 14:40,71.652687072754,52017.7177734375,414.031545003255,576.969965616862,0,58.641295115153,4,50958.8515625,49.989276885986,4,50958.8515625,414.031545003255,413.422149658203,414.039245605469,414.633239746094
2025-01-17 14:45,70.268394470215,50757.3061523438,411.426798502604,577.57844543457,0,58.268886566162,5.023999999976,49762.5390625,49.982536315918,5.023999999976,49762.5390625,411.426798502604,411.276672363281,410.836730957031,412.1669921875
2025-01-17 14:50,68.955070495605,49832.9182128906,411.301523844401,575.637369791667,0,58.071175893148,3.967999999993,48860.02734375,49.978042602539,3.967999999993,48860.02734375,411.301523844401,410.816741943359,411.168151855469,411.919677734375
2025-01-17 14:55,68.915130615234,49817.7290039063,411.311096191406,576.996164957682,0,57.82387415568,4.032000000007,48852.796875,49.950916290283,4.032000000007,48852.796875,411.311096191406,412.128631591797,410.234985351562,411.569671630859
2025-01-17 15:00,67.652076721191,48878.7644042969,410.959289550781,576.437845865885,0,57.757926940918,3.967999999993,47892.1796875,49.995750427246,3.967999999993,47892.1796875,410.959289550781,411.290588378906,410.546295166016,411.040985107422
2025-01-17 15:05,65.163162231445,47112.9145507813,410.856140136719,576.260808308919,0,57.14302444458,4.032000000007,46103.91796875,49.977638244629,4.032000000007,46103.91796875,410.856140136719,411.314331054688,410.132659912109,411.121429443359
2025-01-17 15:10,61.837345123291,44934.3054199219,413.201527913411,577.038808186849,0,56.632528940837,2.976000000024,44012.921875,49.980621337891,2.976000000024,44012.921875,413.201527913411,414.099609375,412.222442626953,413.282531738281
2025-01-17 15:15,61.006729125977,44281.0690917969,412.706807454427,581.781265258789,0,56.274332682292,4,43378.0078125,49.989902496338,4,43378.0078125,412.706807454427,413.548095703125,411.992401123047,412.579925537109
2025-01-17 15:20,59.226860046387,43122.12109375,414.738789876302,592.289220174154,0,55.888348897298,4,42268.53125,50.023517608643,4,42268.53125,414.738789876302,414.100006103516,415.297271728516,414.819091796875
2025-01-17 15:25,59.585430145264,43313.3041992188,414.016326904297,592.61289469401,0,55.629460652669,3.007999999973,42441.29296875,49.96993637085,3.007999999973,42441.29296875,414.016326904297,414.00341796875,413.908630371094,414.136932373047
2025-01-17 15:30,57.572288513184,41640.0590820313,411.781646728516,596.362935384114,0,55.233018239339,4,40828.01953125,50.077705383301,4,40828.01953125,411.781646728516,412.114624023438,411.361358642578,411.868957519531
2025-01-17 15:35,56.033851623535,40447.0256347656,411.983378092448,595.126449584961,0,54.7853418986,3.007999999973,39699.31640625,50.010147094727,3.007999999973,39699.31640625,411.983378092448,411.933746337891,412.06982421875,411.946563720703
2025-01-17 15:40,53.210453033447,38570.2495117188,412.46864827474,594.028559366862,0,54.292152404785,3.008000000031,37796.3515625,49.903648376465,3.008000000031,37796.3515625,412.46864827474,412.927276611328,411.955474853516,412.523193359375
2025-01-17 15:45,51.816143035889,37538.6201171875,412.044596354167,596.266042073568,0,53.911647796631,2.976000000024,36747.8984375,50.033367156982,2.976000000024,36747.8984375,412.044596354167,413.770721435547,411.527160644531,410.835906982422
2025-01-17 15:50,49.491504669189,35846.9477539063,411.730753580729,594.215810139974,0,53.465309143066,3.007999999973,35085.73828125,49.980735778809,3.007999999973,35085.73828125,411.730753580729,413.302917480469,411.519744873047,410.369598388672
2025-01-17 15:55,47.261180877686,34341.0100097656,413.220876057943,594.787673950195,0,52.994778951009,3.007999999973,33618.4765625,49.987319946289,3.007999999973,33618.4765625,413.220876057943,414.424774169922,412.262268066406,412.9755859375
2025-01-17 16:00,45.293407440186,32831.1848144531,412.302429199219,596.833455403646,0,52.389583587646,2.976000000024,32166.56640625,50.061378479004,2.976000000024,32166.56640625,412.302429199219,413.036529541016,412.272003173828,411.598754882812
2025-01-17 16:05,44.278511047363,31883.5454101563,410.000427246094,599.016428629557,0,51.689561208089,2.016000000003,31247.283203125,50.086051940918,2.016000000003,31247.283203125,410.000427246094,410.569183349609,408.652984619141,410.779113769531
2025-01-17 16:10,43.113059997559,30917.7731933594,409.013275146484,604.254709879557,0,51.169354756673,3.007999999973,30283.6484375,49.960708618164,3.007999999973,30283.6484375,409.013275146484,409.259490966797,408.278076171875,409.502258300781
2025-01-17 16:15,40.477115631104,29079.3068847656,409.210164388021,603.498153686523,0,50.597939809163,1.984000000055,28452.087890625,50.054607391357,1.984000000055,28452.087890625,409.210164388021,409.1240234375,407.244903564453,411.261566162109
2025-01-17 16:20,38.873031616211,27919.1950683594,408.019185384115,599.250834147135,0,50.040092468262,3.007999999973,27301.67578125,49.983795166016,3.007999999973,27301.67578125,408.019185384115,409.739532470703,405.979919433594,408.338104248047
2025-01-17 16:25,36.618461608887,26474.7877197266,411.908243815104,602.332870483398,0,49.603462219238,2.016000000003,25960.626953125,49.960651397705,2.016000000003,25960.626953125,411.908243815104,413.345611572266,411.299102783203,411.080017089844
2025-01-17 16:30,34.373794555664,24899.9444580078,412.662282307943,604.360534667969,0,48.992500305176,1.983999999997,24391.41796875,50.003437042236,1.983999999997,24391.41796875,412.662282307943,412.957153320312,412.103454589844,412.926239013672
2025-01-17 16:35,32.907089233398,23785.8924560547,411.577311197917,607.825607299805,0,48.528453826904,1.983999999997,23292.765625,49.941188812256,1.983999999997,23292.765625,411.577311197917,412.2578125,410.273315429688,412.200805664062
2025-01-17 16:40,30.842462539673,22337.54296875,412.626546223958,604.353322347005,0,48.002056121826,2.016000000003,21875.107421875,49.90837097168,2.016000000003,21875.107421875,412.626546223958,413.643646240234,411.354827880859,412.881164550781
2025-01-17 16:45,28.403852462769,20602.6535644531,413.241088867188,598.931579589844,0,47.348327636719,2.016000000003,20158.7890625,49.934700012207,2.016000000003,20158.7890625,413.241088867188,413.952056884766,411.782073974609,413.989135742188
2025-01-17 16:50,26.836343765259,19514.1715087891,413.435302734375,596.910171508789,0,46.897672017415,0.991999999969,19067.58203125,50.032180786133,0.991999999969,19067.58203125,413.435302734375,414.483520507812,412.789428710938,413.032958984375
2025-01-17 16:55,25.221662521362,18257.7702636719,412.68500773112,603.945495605469,0,46.471074422201,1.984000000055,17855.712890625,49.934795379639,1.984000000055,17855.712890625,412.68500773112,414.069671630859,411.376861572266,412.608489990234
2025-01-17 17:00,22.807735443115,16512.3592529297,412.31923421224,600.235916137695,0,46.022003173828,0.991999999969,16136.619140625,50.102691650391,0.991999999969,16136.619140625,412.31923421224,413.434936523438,410.860473632812,412.662292480469
2025-01-17 17:05,20.571514129639,14906.1314697266,411.637115478516,596.79801940918,0,45.664684295654,2.016000000003,14516.6298828125,50.1311378479,2.016000000003,14516.6298828125,411.637115478516,412.5693359375,409.681060791016,412.660949707031
2025-01-17 17:10,18.099006652832,13060.7459716797,411.419677734375,595.614557902018,0,45.212880452474,0.992000000027,12719.037109375,50.043025970459,0.992000000027,12719.037109375,411.419677734375,412.382965087891,409.582550048828,412.293518066406
2025-01-17 17:15,16.5745677948,12002.3197631836,412.167358398438,592.113881429036,0,44.781995137533,1.023999999976,11635.4111328125,50.025527954102,1.023999999976,11635.4111328125,412.167358398438,413.476867675781,410.233245849609,412.791961669922
2025-01-17 17:20,14.442121505737,10434.2708740234,411.974232991536,575.279485066732,0,44.203426361084,0.991999999969,10081.626953125,50.030006408691,0.991999999969,10081.626953125,411.974232991536,412.876251220703,410.516418457031,412.530029296875
2025-01-17 17:25,12.485475540161,8952.66241455078,409.470743815104,575.243804931641,0,43.692479451497,0,8648.134765625,50.00927734375,0,8648.134765625,409.470743815104,409.515075683594,408.445281982422,410.451873779297
2025-01-17 17:30,10.632794380188,7724.98583984375,412.284922281901,575.514567057292,0,43.19341023763,0.992000000027,7405.9541015625,50.108173370361,0.992000000027,7405.9541015625,412.284922281901,412.158935546875,412.375946044922,412.319885253906
2025-01-17 17:35,8.961342811584,6431.45520019531,411.608184814453,584.104380289714,0,42.644137064616,0.992000000027,6142.8388671875,50.005439758301,0.992000000027,6142.8388671875,411.608184814453,411.347839355469,410.675964355469,412.800750732422
2025-01-17 17:40,7.491315364838,5376.40249633789,412.872548421224,577.089864095052,0,42.115633646647,0,5108.1708984375,49.960880279541,0,5108.1708984375,412.872548421224,413.604156494141,412.473083496094,412.540405273438
2025-01-17 17:45,6.408033847809,4499.37066650391,411.599283854167,578.285268147786,0,41.734015146891,0.991999999969,4241.89599609375,49.957328796387,0.991999999969,4241.89599609375,411.599283854167,412.185302734375,411.476928710938,411.135620117188
2025-01-17 17:50,5.478797912598,3727.21990966797,412.30419921875,571.374755859375,0,41.37224706014,0,3468.77099609375,50.005226135254,0,3468.77099609375,412.30419921875,413.333618164062,411.444549560547,412.134429931641
2025-01-17 17:55,4.714630126953,3015.08041381836,414.049184163411,571.618291219075,0,40.977542877197,0,2745.09350585938,50.011383056641,0,2745.09350585938,414.049184163411,415.004180908203,413.294036865234,413.849334716797
2025-01-17 18:00,3.576380729675,2328.04057312012,414.343037923177,569.775309244792,0,40.76878229777,0,2059.44604492188,50.061424255371,0,2059.44604492188,414.343037923177,415.090118408203,413.613830566406,414.325164794922
2025-01-17 18:05,3.134435176849,1737.98431396484,411.996622721354,559.924407958984,0,40.521742502848,0,1469.09497070313,50.050064086914,0,1469.09497070313,411.996622721354,411.271331787109,412.088684082031,412.629852294922
2025-01-17 18:10,2.674785852432,1237.96652984619,410.680369059245,554.684936523438,0,40.264228820801,1.023999999976,954.890319824219,49.930805206299,1.023999999976,954.890319824219,410.680369059245,410.962188720703,410.356262207031,410.72265625
2025-01-17 18:15,2.342325925827,817.968551635742,409.468475341797,542.221181233724,0,39.830683390299,0,548.424011230469,49.951740264893,0,548.424011230469,409.468475341797,410.807830810547,409.479858398438,408.117736816406
2025-01-17 18:20,2.213554382324,507.367713928223,411.866444905599,534.016759236654,0,39.393650054932,0,230.333908081055,50.049968719482,0,230.333908081055,411.866444905599,411.372589111328,412.619567871094,411.607177734375
2025-01-17 18:25,2.214167356491,299.011655807495,409.569010416667,519.833196004232,0,38.964889526367,0,30.676584243774,50.020751953125,0,30.676584243774,409.569010416667,408.975555419922,409.951354980469,409.780120849609
2025-01-17 18:30,2.325163841248,191.076759338379,410.648518880208,501.205927530924,0,38.62865447998,0,0,50.009422302246,0,0,410.648518880208,409.883636474609,410.916137695312,411.145782470703
2025-01-17 18:35,2.168997526169,115.054651260376,410.986368815104,494.055872599284,0,38.36764272054,0,0,49.984069824219,0,0,410.986368815104,410.000335693359,411.5830078125,411.375762939453
2025-01-17 18:40,2.11914896965,70.964098930359,410.289754231771,481.966761271159,0,38.158398946126,0,0,50.020820617676,0,0,410.289754231771,410.437469482422,408.876007080078,411.555786132812
2025-01-17 18:45,2.233428239822,47.491529464722,411.589040120443,397.054835001628,0,37.937898000081,0,0,50.041412353516,0,0,411.589040120443,412.677947998047,410.027618408203,412.061553955078
2025-01-17 18:50,,,,,,,,,,,,,,,
2025-01-17 18:55,,,,,,,,,,,,,,,
2025-01-17 19:00,,,,,,,,,,,,,,,
2025-01-17 19:05,,,,,,,,,,,,,,,
2025-01-17 19:10,,,,,,,,,,,,,,,
2025-01-17 19:15,,,,,,,,,,,,,,,
2025-01-17 19:20,,,,,,,,,,,,,,,
2025-01-17 19:25,,,,,,,,,,,,,,,
2025-01-17 19:30,,,,,,,,,,,,,,,
2025-01-17 19:35,,,,,,,,,,,,,,,
2025-01-17 19:40,,,,,,,,,,,,,,,
2025-01-17 19:45,,,,,,,,,,,,,,,
2025-01-17 19:50,,,,,,,,,,,,,,,
2025-01-17 19:55,,,,,,,,,,,,,,,
2025-01-17 20:00,,,,,,,,,,,,,,,
2025-01-17 20:05,,,,,,,,,,,,,,,
2025-01-17 20:10,,,,,,,,,,,,,,,
2025-01-17 20:15,,,,,,,,,,,,,,,
2025-01-17 20:20,,,,,,,,,,,,,,,
2025-01-17 20:25,,,,,,,,,,,,,,,
2025-01-17 20:30,,,,,,,,,,,,,,,
2025-01-17 20:35,,,,,,,,,,,,,,,
2025-01-17 20:40,,,,,,,,,,,,,,,
2025-01-17 20:45,,,,,,,,,,,,,,,
2025-01-17 20:50,,,,,,,,,,,,,,,
2025-01-17 20:55,,,,,,,,,,,,,,,
2025-01-17 21:00,,,,,,,,,,,,,,,
2025-01-17 21:05,,,,,,,,,,,,,,,
2025-01-17 21:10,,,,,,,,,,,,,,,
2025-01-17 21:15,,,,,,,,,,,,,,,
2025-01-17 21:20,,,,,,,,,,,,,,,
2025-01-17 21:25,,,,,,,,,,,,,,,
2025-01-17 21:30,,,,,,,,,,,,,,,
2025-01-17 21:35,,,,,,,,,,,,,,,
2025-01-17 21:40,,,,,,,,,,,,,,,
2025-01-17 21:45,,,,,,,,,,,,,,,
2025-01-17 21:50,,,,,,,,,,,,,,,
2025-01-17 21:55,,,,,,,,,,,,,,,
2025-01-17 22:00,,,,,,,,,,,,,,,
2025-01-17 22:05,,,,,,,,,,,,,,,
2025-01-17 22:10,,,,,,,,,,,,,,,
2025-01-17 22:15,,,,,,,,,,,,,,,
2025-01-17 22:20,,,,,,,,,,,,,,,
2025-01-17 22:25,,,,,,,,,,,,,,,
2025-01-17 22:30,,,,,,,,,,,,,,,
2025-01-17 22:35,,,,,,,,,,,,,,,
2025-01-17 22:40,,,,,,,,,,,,,,,
2025-01-17 22:45,,,,,,,,,,,,,,,
2025-01-17 22:50,,,,,,,,,,,,,,,
2025-01-17 22:55,,,,,,,,,,,,,,,
2025-01-17 23:00,,,,,,,,,,,,,,,
2025-01-17 23:05,,,,,,,,,,,,,,,
2025-01-17 23:10,,,,,,,,,,,,,,,
2025-01-17 23:15,,,,,,,,,,,,,,,
2025-01-17 23:20,,,,,,,,,,,,,,,
2025-01-17 23:25,,,,,,,,,,,,,,,
2025-01-17 23:30,,,,,,,,,,,,,,,
2025-01-17 23:35,,,,,,,,,,,,,,,
2025-01-17 23:40,,,,,,,,,,,,,,,
2025-01-17 23:45,,,,,,,,,,,,,,,
2025-01-17 23:50,,,,,,,,,,,,,,,
2025-01-17 23:55,,,,,,,,,,,,,,,
2025-01-18 00:00,,,,,,,,,,,,,,,
2025-01-18 00:05,,,,,,,,,,,,,,,
2025-01-18 00:10,,,,,,,,,,,,,,,
2025-01-18 00:15,,,,,,,,,,,,,,,
2025-01-18 00:20,,,,,,,,,,,,,,,
2025-01-18 00:25,,,,,,,,,,,,,,,
2025-01-18 00:30,,,,,,,,,,,,,,,
2025-01-18 00:35,,,,,,,,,,,,,,,
2025-01-18 00:40,,,,,,,,,,,,,,,
2025-01-18 00:45,,,,,,,,,,,,,,,
2025-01-18 00:50,,,,,,,,,,,,,,,
2025-01-18 00:55,,,,,,,,,,,,,,,
2025-01-18 01:00,,,,,,,,,,,,,,,
2025-01-18 01:05,,,,,,,,,,,,,,,
2025-01-18 01:10,,,,,,,,,,,,,,,
2025-01-18 01:15,,,,,,,,,,,,,,,
2025-01-18 01:20,,,,,,,,,,,,,,,
2025-01-18 01:25,,,,,,,,,,,,,,,
2025-01-18 01:30,,,,,,,,,,,,,,,
2025-01-18 01:35,,,,,,,,,,,,,,,
2025-01-18 01:40,,,,,,,,,,,,,,,
2025-01-18 01:45,,,,,,,,,,,,,,,
2025-01-18 01:50,,,,,,,,,,,,,,,
2025-01-18 01:55,,,,,,,,,,,,,,,
2025-01-18 02:00,,,,,,,,,,,,,,,
2025-01-18 02:05,,,,,,,,,,,,,,,
2025-01-18 02:10,,,,,,,,,,,,,,,
2025-01-18 02:15,,,,,,,,,,,,,,,
2025-01-18 02:20,,,,,,,,,,,,,,,
2025-01-18 02:25,,,,,,,,,,,,,,,
2025-01-18 02:30,,,,,,,,,,,,,,,
2025-01-18 02:35,,,,,,,,,,,,,,,
2025-01-18 02:40,,,,,,,,,,,,,,,
2025-01-18 02:45,,,,,,,,,,,,,,,
2025-01-18 02:50,,,,,,,,,,,,,,,
2025-01-18 02:55,,,,,,,,,,,,,,,
2025-01-18 03:00,,,,,,,,,,,,,,,
2025-01-18 03:05,,,,,,,,,,,,,,,
2025-01-18 03:10,,,,,,,,,,,,,,,
2025-01-18 03:15,,,,,,,,,,,,,,,
2025-01-18 03:20,,,,,,,,,,,,,,,
2025-01-18 03:25,,,,,,,,,,,,,,,
2025-01-18 03:30,,,,,,,,,,,,,,,
2025-01-18 03:35,,,,,,,,,,,,,,,
2025-01-18 03:40,,,,,,,,,,,,,,,
2025-01-18 03:45,,,,,,,,,,,,,,,
2025-01-18 03:50,,,,,,,,,,,,,,,
2025-01-18 03:55,,,,,,,,,,,,,,,
2025-01-18 04:00,,,,,,,,,,,,,,,
2025-01-18 04:05,,,,,,,,,,,,,,,
2025-01-18 04:10,,,,,,,,,,,,,,,
2025-01-18 04:15,,,,,,,,,,,,,,,
2025-01-18 04:20,,,,,,,,,,,,,,,
2025-01-18 04:25,,,,,,,,,,,,,,,
2025-01-18 04:30,,,,,,,,,,,,,,,
2025-01-18 04:35,,,,,,,,,,,,,,,
2025-01-18 04:40,,,,,,,,,,,,,,,
2025-01-18 04:45,,,,,,,,,,,,,,,
2025-01-18 04:50,,,,,,,,,,,,,,,
2025-01-18 04:55,,,,,,,,,,,,,,,
2025-01-18 05:00,,,,,,,,,,,,,,,
2025-01-18 05:05,,,,,,,,,,,,,,,
2025-01-18 05:10,,,,,,,,,,,,,,,
2025-01-18 05:15,,,,,,,,,,,,,,,
2025-01-18 05:20,,,,,,,,,,,,,,,
2025-01-18 05:25,,,,,,,,,,,,,,,
2025-01-18 05:30,,,,,,,,,,,,,,,
2025-01-18 05:35,,,,,,,,,,,,,,,
2025-01-18 05:40,,,,,,,,,,,,,,,
2025-01-18 05:45,,,,,,,,,,,,,,,
2025-01-18 05:50,,,,,,,,,,,,,,,
2025-01-18 05:55,,,,,,,,,,,,,,,
2025-01-18 06:00,,,,,,,,,,,,,,,
2025-01-18 06:05,,,,,,,,,,,,,,,
2025-01-18 06:10,,,,,,,,,,,,,,,
2025-01-18 06:15,,,,,,,,,,,,,,,
2025-01-18 06:20,,,,,,,,,,,,,,,
2025-01-18 06:25,,,,,,,,,,,,,,,
2025-01-18 06:30,,,,,,,,,,,,,,,
2025-01-18 06:35,,,,,,,,,,,,,,,
2025-01-18 06:40,,,,,,,,,,,,,,,
2025-01-18 06:45,,,,,,,,,,,,,,,
2025-01-18 06:50,0.020125957206,14.522888436913,413.155578613281,536.790812174479,0,30.081349054972,0,0,50.012603759766,0,0,413.155578613281,412.466430664062,413.908386230469,413.091918945312
2025-01-18 06:55,0.019793272018,47.603178467602,415.600697835286,542.699508666992,0,30.360347747803,0,0,49.991249084473,0,0,415.600697835286,415.602844238281,415.835266113281,415.363983154297
2025-01-18 07:00,0.019536530599,45.937409326434,415.509887695312,543.42079671224,0,30.315711339315,0,0,50.067390441895,0,0,415.509887695312,415.079711914062,416.208435058594,415.241516113281
2025-01-18 07:05,0.019656948745,48.170794289559,417.582865397135,545.729019165039,0,30.313629786174,0,0,50.060745239258,0,0,417.582865397135,417.392578125,418.159027099609,417.196990966797
2025-01-18 07:10,0.021861277521,16.910599812865,414.469350179036,609.449447631836,0,30.286238352458,0,0,49.895317077637,0,0,414.469350179036,413.245727539062,415.470306396484,414.692016601562
2025-01-18 07:15,2.079870700836,633.136238098144,413.486236572266,531.993260701497,0,31.275873819987,0,345.316955566406,49.940216064453,0,345.316955566406,413.486236572266,412.864929199219,413.976501464844,413.617279052734
2025-01-18 07:20,2.312187671661,1045.39909362793,414.610178629557,558.375681559245,0,32.625255584717,0,744.408081054688,50.048561096191,0,744.408081054688,414.610178629557,414.007293701172,414.929565429688,414.893676757812
2025-01-18 07:25,2.571994781494,1480.20705413818,413.553782145182,570.93935139974,0,33.535650253296,0,1165.35278320313,49.975532531738,0,1165.35278320313,413.553782145182,412.781311035156,414.110931396484,413.769104003906
2025-01-18 07:30,3.030267715454,1874.00396728516,414.337524414062,580.664657592773,0,34.264533996582,0,1555.88269042969,49.980751037598,0,1555.88269042969,414.337524414062,414.088989257812,414.758728027344,414.164855957031
2025-01-18 07:35,3.444517374039,2210.60917663574,413.218251546224,585.199493408203,0,34.683355967204,0,1895.57263183594,49.971134185791,0,1895.57263183594,413.218251546224,412.924346923828,413.671020507812,413.059387207031
2025-01-18 07:40,3.78879570961,2532.96484375,412.612548828125,585.050821940104,0,35.058531443278,0,2235.17407226563,49.938388824463,0,2235.17407226563,412.612548828125,412.137542724609,412.393859863281,413.306243896484
2025-01-18 07:45,4.279944419861,2804.80451965332,411.694610595703,590.397944132487,0,35.306063334147,0,2509.80859375,49.962287902832,0,2509.80859375,411.694610595703,411.870483398438,411.100982666016,412.112365722656
2025-01-18 07:50,4.568457126617,3061.18043518066,412.802001953125,593.779830932617,0,35.613891601562,0,2750.82861328125,49.97660446167,0,2750.82861328125,412.802001953125,412.642700195312,413.222839355469,412.540466308594
2025-01-18 07:55,4.997561454773,3497.95080566406,413.439656575521,599.545354207357,0,35.852569580078,0.992000000027,3181.66943359375,49.973365783691,0.992000000027,3181.66943359375,413.439656575521,412.691955566406,414.541595458984,413.085418701172
2025-01-18 08:00,5.780797481537,4115.40655517578,413.761993408203,594.271235148112,0,36.036790211995,0,3807.71264648438,50.036514282227,0,3807.71264648438,413.761993408203,413.238739013672,414.443450927734,413.603790283203
2025-01-18 08:05,6.793984413147,4877.43298339844,412.93657430013,600.047561645508,0,36.288031260173,0,4584.599609375,49.943183898926,0,4584.599609375,412.93657430013,411.327301025391,414.269317626953,413.213104248047
2025-01-18 08:10,8.42271900177,6142.20062255859,416.890096028646,612.784149169922,0,36.566730499268,0.992000000027,5849.4775390625,49.886142730713,0.992000000027,5849.4775390625,416.890096028646,416.650695800781,416.795440673828,417.224151611328
2025-01-18 08:15,10.426816940308,7532.05548095703,411.238922119141,615.15109761556,0,37.004685719808,0,7203.75927734375,49.929817199707,0,7203.75927734375,411.238922119141,410.877044677734,411.492126464844,411.347595214844
2025-01-18 08:20,11.241744995117,8155.54956054688,413.715555826823,622.647471110026,0,37.436341603597,1.023999999976,7817.427734375,49.98165512085,1.023999999976,7817.427734375,413.715555826823,412.646545410156,415.011505126953,413.488616943359
2025-01-18 08:25,11.624886512756,8467.63507080078,412.974253336588,624.825068155924,0,37.80525970459,0.991999999969,8103.7607421875,50.015880584717,0.991999999969,8103.7607421875,412.974253336588,412.173034667969,413.562469482422,413.187255859375
2025-01-18 08:30,11.591125488281,8436.13311767578,411.821228027344,622.989903767904,0,38.078249613444,0,8076.5634765625,50.029579162598,0,8076.5634765625,411.821228027344,412.051574707031,412.411743164062,411.000366210938
2025-01-18 08:35,16.170078277588,11772.5292358398,411.720438639323,627.629140218099,0,38.381343841553,0.992000000027,11385.4365234375,49.969718933105,0.992000000027,11385.4365234375,411.720438639323,410.546447753906,412.778869628906,411.835998535156
2025-01-18 08:40,16.738805770874,12175.591003418,412.917073567708,623.505427042643,0,38.914974212646,0.992000000027,11812.5205078125,50.025726318359,0.992000000027,11812.5205078125,412.917073567708,412.633544921875,412.451568603516,413.666107177734
2025-01-18 08:45,22.364145278931,16282.4860839844,413.918253580729,634.136510213216,0,39.621036529541,0.991999999969,15845.283203125,50.034385681152,0.991999999969,15845.283203125,413.918253580729,414.472869873047,414.032775878906,413.249114990234
2025-01-18 08:50,25.075952529907,18380.5015869141,415.722574869792,629.851674397786,0,40.428511301676,2.016000000003,17907.181640625,50.058338165283,2.016000000003,17907.181640625,415.722574869792,415.803863525391,415.716339111328,415.647521972656
2025-01-18 08:55,29.175340652466,21405.8864746094,416.843373616536,623.876642862956,0,41.406200408936,0.992000000027,20871.853515625,50.073745727539,0.992000000027,20871.853515625,416.843373616536,416.443756103516,417.227600097656,416.858764648438
2025-01-18 09:00,30.824998855591,22522.904296875,414.816192626953,618.456263224284,0,42.254182179769,2.015999999945,21957.673828125,50.079154968262,2.015999999945,21957.673828125,414.816192626953,414.652191162109,415.28955078125,414.5068359375
2025-01-18 09:05,29.857107162476,21826.8094482422,415.846466064453,608.846989949544,0,42.721719106038,1.984000000055,21323.75,49.922775268555,1.984000000055,21323.75,415.846466064453,415.079406738281,416.870910644531,415.589080810547
2025-01-18 09:10,29.238313674927,21100.9968261719,412.828135172526,614.495513916016,0,42.842119852702,2.015999999945,20743.388671875,50.023460388184,2.015999999945,20743.388671875,412.828135172526,412.542877197266,413.452362060547,412.489166259766
2025-01-18 09:15,37.701278686523,27457.3071289063,415.432830810547,607.051767985026,0,43.581953684489,1.984000000055,27000.626953125,50.040374755859,1.984000000055,27000.626953125,415.432830810547,416.516510009766,414.975158691406,414.806823730469
2025-01-18 09:20,32.504837036133,23723.6184082031,415.274973551432,614.971613566081,0,43.663186391195,2.015999999945,23214.43359375,50.017398834229,2.015999999945,23214.43359375,415.274973551432,416.499237060547,414.795562744141,414.530120849609
2025-01-18 09:25,41.98511505127,30703.5432128906,414.799123128255,614.989878336588,0,44.764972686768,1.984000000055,29995.689453125,50.011138916016,1.984000000055,29995.689453125,414.799123128255,415.121673583984,414.549652099609,414.726043701172
2025-01-18 09:30,39.700580596924,28903.1206054688,413.124430338542,613.03993733724,0,45.171165466309,2.015999999945,28245.560546875,50.065372467041,2.015999999945,28245.560546875,413.124430338542,412.992401123047,412.904022216797,413.476867675781
2025-01-18 09:35,39.872051239014,29133.0209960938,416.220245361328,619.282877604167,0,44.782775878906,1.984000000055,28550.53515625,50.009628295898,1.984000000055,28550.53515625,416.220245361328,416.181976318359,417.167938232422,415.310821533203
2025-01-18 09:40,48.369426727295,35274.0153808594,414.02192179362,617.915573120117,0,46.09302520752,3.007999999973,34511.9765625,50.072647094727,3.007999999973,34511.9765625,414.02192179362,414.475799560547,414.384826660156,413.205139160156
